room,level,num_players,num_mobs_killed,num_towers_killed,num_minibosses_killed,num_bosses_killed,num_clicks,num_abilities_activated,num_players_reaching_milestone_level,num_ability_items_activated,num_active_players,time_simulating,time_saving,click_diff
11517,231,1035,2809,625,138,23,4573438,3119,1039,3469,25,16.705908256083,35.888690768954
11515,266,988,2990,720,156,26,5234398,3491,1002,3742,16,3.9462810315885,30.334447685412
11511,284,1053,3136,769,168,28,5332409,3731,1053,3912,19,14.439422203746,30.481022043352
11510,208,976,2487,564,120,20,18446744072753758395,2633,1018,2716,4,11.559960408772,26.497985767806
11534,285,1016,3061,774,168,28,5121126,4001,1024,3968,25,10.353107643151,31.162887132587
11533,244,1014,2784,661,144,24,4372548,3184,1037,3141,9,15.229914222817,29.660189657655
11519,255,1020,2836,692,150,25,4622191,3486,1026,3570,18,11.071863199952,31.873582425685
11516,291,1006,3130,787,174,29,5224375,3943,1028,4209,20,5.4541432556665,27.183942251697
11514,325,1072,3312,881,192,32,5887941,4516,1086,4191,19,9.858573477189,35.236187800403
11509,201,1015,2460,544,120,20,4438322,2401,1013,2485,18,12.119613754895,28.137320671382
11507,214,992,2588,579,126,21,4608629,2580,1009,2734,12,20.131490699891,29.677707376685
11505,216,990,2542,587,126,21,4527837,2505,1004,2804,12,10.882094727451,30.91718423035
11503,297,1029,3171,804,174,29,5271995,3912,1032,4040,28,4.2838459454654,30.791843913452
11502,284,1005,3020,771,168,28,5053035,3954,1014,3920,20,8.6044145683116,31.469751303294
11499,263,1025,2919,712,156,26,4719665,3607,1043,3873,18,16.166363119696,31.007733959821
11498,285,1070,3085,774,168,28,5128327,4009,1087,4116,17,10.346024772967,33.715157217701
11497,283,1031,3137,766,168,28,5352135,3997,1048,4072,19,15.228410740085,31.434148932573
11492,205,1034,2639,558,120,20,4024242,2443,1023,3160,17,4.5468318453271,30.200010971676
11490,243,1016,2802,659,144,24,4641475,3290,1018,3323,13,22.972144168895,29.663764625981
11489,285,1041,3178,771,168,28,5205025,3971,1036,4232,13,5.0570470467903,32.23720527122
11488,301,1014,3226,814,180,30,5626385,4307,1026,4340,22,9.0438691452938,32.118058627666
11483,337,1058,3491,915,198,33,6667681,4424,1064,4619,22,9.0852611121277,37.979766879355
11481,268,1027,3094,728,156,26,5474109,3519,1043,3729,18,13.437257096937,32.518216883723
11477,279,1017,3088,756,163,27,5138729,3939,1029,4178,25,5.341049680588,30.28711386162
11476,293,1037,3134,793,174,29,5027431,3940,1034,4129,22,14.165740897627,29.416590994823
11474,218,988,2554,592,126,21,4767857,2642,1011,2881,17,5.3538788401889,34.479497106366
11484,318,1018,3363,862,186,31,5774698,4448,1028,4169,24,13.796160504034,34.771584201081
11473,218,971,2410,593,126,21,4681760,2646,988,2529,18,10.007002332356,26.456950993307
11462,333,1012,3520,902,198,33,6109370,4945,1015,4613,22,8.3419825778321,32.031218244719
11458,289,1022,3201,783,170,29,5568080,3980,1027,4293,30,6.6411427136748,34.740424836482
11506,216,1009,2521,586,126,21,4273834,2734,1034,2934,14,8.5458116044372,31.277865310906
11494,312,1023,3359,844,186,31,5705427,4546,1022,4313,19,6.6472435639664,34.620872344225
